source,source_type,target,target_type,weight
颈椎退行性疾病,1,神经官能症,1,15
皮炎,1,食管炎,1,15
肝功能异常,1,维生素缺乏,1,15
动脉硬化,1,食管炎,1,15
动脉粥样硬化,1,白细胞减少,1,15
脑动脉硬化,1,叶酸缺乏,1,15
胃肠功能紊乱,1,肾功能不全,1,15
甲状腺功能减退症,1,胃肠功能紊乱,1,15
脑卒中,1,周围神经病,1,15
咽炎,1,前列腺增生,1,15
维生素缺乏,1,低血糖症,1,15
代谢紊乱,1,帕金森病,1,15
食管炎,1,动脉硬化,1,15
维生素缺乏,1,肝功能异常,1,15
动脉粥样硬化,1,白内障,1,15
白细胞减少,1,动脉粥样硬化,1,15
低血糖症,1,肾功能不全,1,15
叶酸缺乏,1,脑动脉硬化,1,15
神经痛,1,颈椎退行性疾病,1,15
低血糖症,1,维生素缺乏,1,15
呼吸道感染,1,肺癌,1,15
肺癌,1,呼吸道感染,1,15
胃肠功能紊乱,1,甲状腺功能减退症,1,15
神经官能症,1,颈椎退行性疾病,1,15
食管炎,1,皮炎,1,15
白内障,1,动脉粥样硬化,1,15
肾功能不全,1,低血糖症,1,15
颈椎退行性疾病,1,神经痛,1,15
肾功能不全,1,胃肠功能紊乱,1,15
前列腺增生,1,咽炎,1,15
冠心病,1,皮肤感染,1,14
干眼症,1,代谢紊乱,1,14
胃肠功能紊乱,1,前列腺增生,1,14
周围神经病,1,肾小球疾病,1,14
甲状腺功能减退症,1,咽炎,1,14
结膜炎,1,前列腺增生,1,14
周围神经病,1,皮炎,1,14
肺部感染,1,胃炎,1,14
前列腺增生,1,胃肠功能紊乱,1,14
咽炎,1,动脉硬化,1,14
胃炎,1,肺部感染,1,14
关节炎,1,咽炎,1,14
脑血管病,1,腰椎退行性病变,1,14
湿疹,1,血瘀证,1,14
胃肠功能紊乱,1,关节炎,1,14
鼻炎,1,维生素缺乏,1,14
皮肤感染,1,冠心病,1,14
咽炎,1,甲状腺功能减退症,1,14
动脉硬化,1,咽炎,1,14
尿路感染,1,关节炎,1,14
胃炎,1,胆道结石,1,14
肝功能异常,1,叶酸缺乏,1,14
血瘀证,1,湿疹,1,14
皮炎,1,周围神经病,1,14
维生素缺乏,1,鼻炎,1,14
前列腺增生,1,结膜炎,1,14
肝损害,1,周围神经病,1,14
关节炎,1,尿路感染,1,14
周围神经病,1,肝损害,1,14
胆道结石,1,胃炎,1,14
代谢紊乱,1,干眼症,1,14
肾小球疾病,1,周围神经病,1,14
咽炎,1,关节炎,1,14
腰椎退行性病变,1,脑血管病,1,14
叶酸缺乏,1,肝功能异常,1,14
关节炎,1,胃肠功能紊乱,1,14
周围神经病,1,食管炎,1,13
湿疹,1,骨质疏松症,1,13
贫血,1,癌症,1,13
咽炎,1,心律失常,1,13
消化性溃疡,1,动脉硬化,1,13
白细胞减少,1,肝功能异常,1,13
多系统萎缩,1,脑卒中,1,13
高血压,1,胆道结石,1,13
鼻炎,1,皮炎,1,13
癌症,1,支气管哮喘,1,13
关节炎,1,湿疹,1,13
食管炎,1,支气管哮喘,1,13
神经痛,1,湿疹,1,13
肺癌,1,肺部感染,1,13
白内障术后,1,维生素缺乏,1,13
肺部感染,1,癌症,1,13
肝功能异常,1,胃肠功能紊乱,1,13
叶酸缺乏,1,帕金森病,1,13
维生素缺乏,1,干眼症,1,13
动脉硬化,1,贫血,1,13
白细胞减少,1,脑血管病,1,13
呼吸道感染,1,脂肪肝,1,13
神经官能症,1,脑卒中,1,13
心律失常,1,脂肪肝,1,13
脑血管病,1,白细胞减少,1,13
肺部感染,1,精神和行为障碍,1,13
胃肠功能紊乱,1,肝功能异常,1,13
心律失常,1,咽炎,1,13
牙周炎,1,关节炎,1,13
支气管哮喘,1,癌症,1,13
咽炎,1,胃肠功能紊乱,1,13
肺癌,1,高血压,1,13
肝功能异常,1,白细胞减少,1,13
周围神经病,1,鼻炎,1,13
消化性溃疡,1,肺部感染,1,13
前列腺增生,1,肺部感染,1,13
维生素缺乏,1,白内障术后,1,13
帕金森病,1,叶酸缺乏,1,13
干眼症,1,维生素缺乏,1,13
贫血,1,动脉硬化,1,13
脑卒中,1,神经官能症,1,13
精神和行为障碍,1,肺部感染,1,13
脂肪肝,1,心律失常,1,13
食管炎,1,周围神经病,1,13
动脉硬化,1,消化性溃疡,1,13
脑卒中,1,多系统萎缩,1,13
胆道结石,1,高血压,1,13
关节炎,1,牙周炎,1,13
湿疹,1,关节炎,1,13
胃肠功能紊乱,1,咽炎,1,13
肺部感染,1,消化性溃疡,1,13
高血压,1,肺癌,1,13
支气管哮喘,1,食管炎,1,13
湿疹,1,神经痛,1,13
骨质疏松症,1,湿疹,1,13
癌症,1,贫血,1,13
鼻炎,1,周围神经病,1,13
皮炎,1,鼻炎,1,13
肺部感染,1,前列腺增生,1,13
癌症,1,肺部感染,1,13
肺部感染,1,肺癌,1,13
脂肪肝,1,呼吸道感染,1,13
骨质疏松症,1,肺部感染,1,12
咽炎,1,肺部感染,1,12
支气管炎,1,肝损害,1,12
代谢紊乱,1,肠道菌群失调,1,12
帕金森病,1,血瘀证,1,12
咽炎,1,消化性溃疡,1,12
神经痛,1,皮炎,1,12
慢性阻塞性肺疾病,1,骨质疏松症,1,12
结膜炎,1,肾功能不全,1,12
肠道菌群失调,1,肝功能异常,1,12
维生素缺乏,1,皮炎,1,12
帕金森病,1,前列腺增生,1,12
前列腺增生,1,帕金森病,1,12
甲状腺功能减退症,1,食管炎,1,12
甲状腺功能减退症,1,白内障,1,12
鼻炎,1,心律失常,1,12
肝损害,1,支气管炎,1,12
白内障,1,咽炎,1,12
肠道菌群失调,1,代谢紊乱,1,12
前列腺增生,1,食管炎,1,12
肠道菌群失调,1,脂肪肝,1,12
胃炎,1,PCI术后,1,12
皮炎,1,神经痛,1,12
肾功能不全,1,结膜炎,1,12
咽炎,1,白内障,1,12
肺部感染,1,咽炎,1,12
食管炎,1,甲状腺功能减退症,1,12
白内障,1,甲状腺功能减退症,1,12
脂肪肝,1,肠道菌群失调,1,12
心律失常,1,鼻炎,1,12
血瘀证,1,帕金森病,1,12
消化性溃疡,1,咽炎,1,12
食管炎,1,前列腺增生,1,12
肺部感染,1,骨质疏松症,1,12
高脂血症,1,慢性阻塞性肺疾病,1,12
PCI术后,1,胃炎,1,12
骨质疏松症,1,慢性阻塞性肺疾病,1,12
肝功能异常,1,肠道菌群失调,1,12
慢性阻塞性肺疾病,1,高脂血症,1,12
皮炎,1,维生素缺乏,1,12
食管炎,1,癌症,1,11
维生素缺乏,1,神经痛,1,11
骨质疏松症,1,胆道结石,1,11
支气管哮喘,1,消化性溃疡,1,11
肾小球疾病,1,白内障,1,11
食管炎,1,PCI术后,1,11
多系统萎缩,1,高血压,1,11
心律失常,1,颈椎退行性疾病,1,11
白内障术后,1,糖尿病,1,11
鼻炎,1,白内障,1,11
甲状腺功能减退症,1,白细胞减少,1,11
咽炎,1,肾小球疾病,1,11
代谢紊乱,1,神经官能症,1,11
肝损害,1,结膜炎,1,11
牙周炎,1,精神和行为障碍,1,11
胆道结石,1,骨质疏松症,1,11
神经痛,1,维生素缺乏,1,11
甲状腺结节,1,甲状腺功能减退症,1,11
消化性溃疡,1,支气管哮喘,1,11
白内障,1,肾小球疾病,1,11
关节炎,1,动脉硬化,1,11
皮炎,1,贫血,1,11
白内障,1,维生素缺乏,1,11
肠道菌群失调,1,贫血,1,11
高血压,1,多系统萎缩,1,11
颈椎退行性疾病,1,心律失常,1,11
糖尿病,1,白内障术后,1,11
胃炎,1,颈椎退行性疾病,1,11
心律失常,1,皮炎,1,11
动脉硬化,1,胃肠功能紊乱,1,11
动脉粥样硬化,1,多系统萎缩,1,11
白内障,1,鼻炎,1,11
结膜炎,1,肝损害,1,11
精神和行为障碍,1,牙周炎,1,11
癌症,1,食管炎,1,11
甲状腺功能减退症,1,甲状腺结节,1,11
PCI术后,1,食管炎,1,11
肾小球疾病,1,咽炎,1,11
贫血,1,皮炎,1,11
贫血,1,肠道菌群失调,1,11
动脉硬化,1,关节炎,1,11
维生素缺乏,1,白内障,1,11
颈椎退行性疾病,1,胃炎,1,11
皮炎,1,心律失常,1,11
多系统萎缩,1,动脉粥样硬化,1,11
胃肠功能紊乱,1,动脉硬化,1,11
白细胞减少,1,甲状腺功能减退症,1,11
神经官能症,1,代谢紊乱,1,11
胆道结石,1,关节炎,1,10
咽炎,1,低血糖症,1,10
胃炎,1,癌症,1,10
维生素缺乏,1,消化性溃疡,1,10
肾功能不全,1,动脉硬化,1,10
冠心病,1,眼底病,1,10
贫血,1,肝功能异常,1,10
动脉硬化,1,血瘀证,1,10
动脉粥样硬化,1,支气管哮喘,1,10
脂肪肝,1,食管炎,1,10
周围神经病,1,白内障术后,1,10
前列腺增生,1,慢性阻塞性肺疾病,1,10
叶酸缺乏,1,贫血,1,10
甲状腺功能减退症,1,叶酸缺乏,1,10
胆道结石,1,癌症,1,10
食管炎,1,结膜炎,1,10
甲状腺功能减退症,1,结膜炎,1,10
白细胞减少,1,维生素缺乏,1,10
消化性溃疡,1,心律失常,1,10
癌症,1,胃炎,1,10
神经痛,1,腰椎退行性病变,1,10
腰椎退行性病变,1,神经痛,1,10
眼底病,1,冠心病,1,10
低血糖症,1,咽炎,1,10
白细胞减少,1,动脉硬化,1,10
皮炎,1,咽炎,1,10
支气管哮喘,1,动脉粥样硬化,1,10
贫血,1,叶酸缺乏,1,10
干眼症,1,动脉硬化,1,10
颈椎退行性疾病,1,代谢紊乱,1,10
叶酸缺乏,1,甲状腺功能减退症,1,10
癌症,1,胆道结石,1,10
结膜炎,1,食管炎,1,10
维生素缺乏,1,白细胞减少,1,10
贫血,1,胃肠功能紊乱,1,10
湿疹,1,前列腺增生,1,10
心律失常,1,消化性溃疡,1,10
前列腺增生,1,湿疹,1,10
关节炎,1,胆道结石,1,10
肺部感染,1,湿疹,1,10
动脉硬化,1,肾功能不全,1,10
湿疹,1,肺部感染,1,10
肝功能异常,1,贫血,1,10
血瘀证,1,动脉硬化,1,10
咽炎,1,皮炎,1,10
动脉硬化,1,白细胞减少,1,10
白内障术后,1,周围神经病,1,10
食管炎,1,脂肪肝,1,10
慢性阻塞性肺疾病,1,前列腺增生,1,10
消化性溃疡,1,维生素缺乏,1,10
动脉硬化,1,干眼症,1,10
代谢紊乱,1,颈椎退行性疾病,1,10
结膜炎,1,甲状腺功能减退症,1,10
胃肠功能紊乱,1,贫血,1,10
骨质疏松症,1,脑卒中,1,9
消化性溃疡,1,叶酸缺乏,1,9
帕金森病,1,脑动脉硬化,1,9
肺部感染,1,皮炎,1,9
高血压,1,甲状腺结节,1,9
脑卒中,1,动脉硬化,1,9
脑卒中,1,癫痫,1,9
精神和行为障碍,1,脑白质变性,1,9
肝功能异常,1,动脉硬化,1,9
软组织感染,1,呼吸道感染,1,9
骨质疏松症,1,血小板减少,1,9
血瘀证,1,周围神经病,1,9
心律失常,1,慢性阻塞性肺疾病,1,9
肝功能异常,1,食管炎,1,9
白内障,1,动脉硬化,1,9
叶酸缺乏,1,消化性溃疡,1,9
皮炎,1,肺部感染,1,9
PCI术后,1,叶酸缺乏,1,9
胆道结石,1,软组织感染,1,9
尿路感染,1,皮炎,1,9
软组织感染,1,冠心病,1,9
甲状腺结节,1,高血压,1,9
软组织感染,1,胆道结石,1,9
白内障,1,胃肠功能紊乱,1,9
脑白质变性,1,精神和行为障碍,1,9
脑动脉硬化,1,帕金森病,1,9
动脉硬化,1,尿路感染,1,9
肺癌,1,冠心病,1,9
糖尿病,1,牙周炎,1,9
慢性阻塞性肺疾病,1,心律失常,1,9
贫血,1,咽炎,1,9
脑卒中,1,骨质疏松症,1,9
动脉硬化,1,白内障,1,9
叶酸缺乏,1,PCI术后,1,9
皮炎,1,尿路感染,1,9
癫痫,1,脑卒中,1,9
冠心病,1,软组织感染,1,9
脑血管病,1,脑白质变性,1,9
动脉硬化,1,脑卒中,1,9
动脉硬化,1,肝功能异常,1,9
高脂血症,1,皮肤感染,1,9
胃肠功能紊乱,1,白内障,1,9
脑白质变性,1,脑血管病,1,9
呼吸道感染,1,软组织感染,1,9
皮肤感染,1,高脂血症,1,9
尿路感染,1,动脉硬化,1,9
冠心病,1,肺癌,1,9
血小板减少,1,骨质疏松症,1,9
周围神经病,1,血瘀证,1,9
牙周炎,1,糖尿病,1,9
咽炎,1,贫血,1,9
食管炎,1,肝功能异常,1,9
肾囊肿,1,前列腺增生,1,8
关节炎,1,软组织感染,1,8
脑卒中,1,叶酸缺乏,1,8
胃肠功能紊乱,1,周围神经病,1,8
血瘀证,1,胃炎,1,8
贫血,1,支气管哮喘,1,8
皮肤感染,1,精神和行为障碍,1,8
癫痫,1,胃炎,1,8
肝损害,1,叶酸缺乏,1,8
食管炎,1,低血糖症,1,8
支气管炎,1,颈椎退行性疾病,1,8
精神和行为障碍,1,皮肤感染,1,8
食管炎,1,白细胞减少,1,8
支气管哮喘,1,周围神经病,1,8
咽炎,1,食管炎,1,8
代谢紊乱,1,慢性阻塞性肺疾病,1,8
骨质疏松症,1,神经痛,1,8
慢性阻塞性肺疾病,1,糖尿病,1,8
结膜炎,1,贫血,1,8
周围神经病,1,肺部感染,1,8
肺部感染,1,尿路感染,1,8
冠心病,1,多系统萎缩,1,8
甲状腺结节,1,癌症,1,8
维生素缺乏,1,肺部感染,1,8
消化性溃疡,1,脂肪肝,1,8
胃炎,1,癫痫,1,8
牙周炎,1,周围神经病,1,8
周围神经病,1,胃肠功能紊乱,1,8
支气管哮喘,1,贫血,1,8
白细胞减少,1,血小板减少,1,8
周围神经病,1,支气管哮喘,1,8
白细胞减少,1,食管炎,1,8
白细胞减少,1,低血糖症,1,8
结膜炎,1,湿疹,1,8
低血糖症,1,肝损害,1,8
前列腺增生,1,肾囊肿,1,8
软组织感染,1,关节炎,1,8
肺部感染,1,周围神经病,1,8
多系统萎缩,1,冠心病,1,8
周围神经病,1,牙周炎,1,8
癌症,1,甲状腺结节,1,8
脂肪肝,1,消化性溃疡,1,8
胃炎,1,血瘀证,1,8
肺部感染,1,维生素缺乏,1,8
颈椎退行性疾病,1,支气管炎,1,8
低血糖症,1,食管炎,1,8
叶酸缺乏,1,肝损害,1,8
叶酸缺乏,1,脑卒中,1,8
低血糖症,1,白细胞减少,1,8
血小板减少,1,白细胞减少,1,8
支气管炎,1,皮肤感染,1,8
食管炎,1,咽炎,1,8
皮肤感染,1,支气管炎,1,8
慢性阻塞性肺疾病,1,代谢紊乱,1,8
神经痛,1,骨质疏松症,1,8
糖尿病,1,慢性阻塞性肺疾病,1,8
湿疹,1,结膜炎,1,8
肝损害,1,低血糖症,1,8
贫血,1,结膜炎,1,8
尿路感染,1,肺部感染,1,8
甲状腺功能减退症,1,肠道菌群失调,1,7
湿疹,1,周围神经病,1,7
白细胞减少,1,肺癌,1,7
糖尿病,1,胆道结石,1,7
肾小球疾病,1,叶酸缺乏,1,7
高脂血症,1,腰椎退行性病变,1,7
咽炎,1,干眼症,1,7
精神和行为障碍,1,软组织感染,1,7
肝损害,1,甲状腺功能减退症,1,7
肠道菌群失调,1,甲状腺功能减退症,1,7
皮炎,1,叶酸缺乏,1,7
肾功能不全,1,肠道菌群失调,1,7
牙周炎,1,维生素缺乏,1,7
干眼症,1,鼻炎,1,7
消化性溃疡,1,胆道结石,1,7
皮炎,1,干眼症,1,7
鼻炎,1,贫血,1,7
心律失常,1,低血糖症,1,7
白细胞减少,1,心律失常,1,7
贫血,1,低血糖症,1,7
代谢紊乱,1,多系统萎缩,1,7
关节炎,1,皮肤感染,1,7
食管炎,1,湿疹,1,7
眼底病,1,维生素缺乏,1,7
湿疹,1,咽炎,1,7
腰椎退行性病变,1,精神和行为障碍,1,7
干眼症,1,湿疹,1,7
食管炎,1,白内障,1,7
鼻炎,1,肺部感染,1,7
周围神经病,1,湿疹,1,7
结膜炎,1,肝功能异常,1,7
维生素缺乏,1,脑卒中,1,7
胆道结石,1,糖尿病,1,7
叶酸缺乏,1,肾小球疾病,1,7
干眼症,1,咽炎,1,7
肠道菌群失调,1,肾功能不全,1,7
甲状腺功能减退症,1,肝损害,1,7
胆道结石,1,消化性溃疡,1,7
帕金森病,1,呼吸道感染,1,7
肺部感染,1,胃肠功能紊乱,1,7
多系统萎缩,1,代谢紊乱,1,7
贫血,1,鼻炎,1,7
叶酸缺乏,1,皮炎,1,7
心律失常,1,白细胞减少,1,7
皮肤感染,1,关节炎,1,7
腰椎退行性病变,1,脑卒中,1,7
肝功能异常,1,结膜炎,1,7
湿疹,1,胃炎,1,7
支气管哮喘,1,肺部感染,1,7
前列腺增生,1,脑卒中,1,7
支气管炎,1,帕金森病,1,7
胃炎,1,牙周炎,1,7
湿疹,1,干眼症,1,7
脑卒中,1,前列腺增生,1,7
精神和行为障碍,1,腰椎退行性病变,1,7
肺癌,1,白细胞减少,1,7
肺部感染,1,鼻炎,1,7
腰椎退行性病变,1,动脉粥样硬化,1,7
脑卒中,1,维生素缺乏,1,7
腰椎退行性病变,1,高脂血症,1,7
软组织感染,1,精神和行为障碍,1,7
鼻炎,1,干眼症,1,7
干眼症,1,皮炎,1,7
呼吸道感染,1,帕金森病,1,7
胃肠功能紊乱,1,肺部感染,1,7
维生素缺乏,1,牙周炎,1,7
低血糖症,1,心律失常,1,7
低血糖症,1,贫血,1,7
脑卒中,1,腰椎退行性病变,1,7
湿疹,1,食管炎,1,7
维生素缺乏,1,眼底病,1,7
胃炎,1,湿疹,1,7
肺部感染,1,支气管哮喘,1,7
牙周炎,1,胃炎,1,7
帕金森病,1,支气管炎,1,7
动脉粥样硬化,1,腰椎退行性病变,1,7
咽炎,1,湿疹,1,7
白内障,1,食管炎,1,7
颈椎退行性疾病,1,白内障,1,6
肠道菌群失调,1,胆道结石,1,6
贫血,1,白内障,1,6
前列腺增生,1,肺癌,1,6
血瘀证,1,皮炎,1,6
皮肤感染,1,结膜炎,1,6
消化性溃疡,1,癫痫,1,6
干眼症,1,低血糖症,1,6
PCI术后,1,动脉硬化,1,6
维生素缺乏,1,支气管哮喘,1,6
肾功能不全,1,血瘀证,1,6
前列腺增生,1,牙周炎,1,6
鼻炎,1,脂肪肝,1,6
动脉粥样硬化,1,软组织感染,1,6
白细胞减少,1,前列腺增生,1,6
脑动脉硬化,1,呼吸道感染,1,6
周围神经病,1,癌症,1,6
慢性阻塞性肺疾病,1,肺部感染,1,6
甲状腺结节,1,冠心病,1,6
肝功能异常,1,胆道结石,1,6
肝损害,1,心律失常,1,6
白内障,1,颈椎退行性疾病,1,6
肾囊肿,1,尿路感染,1,6
呼吸道感染,1,牙周炎,1,6
颈椎退行性疾病,1,咽炎,1,6
肺癌,1,前列腺增生,1,6
皮炎,1,血瘀证,1,6
神经痛,1,癫痫,1,6
胆道结石,1,脂肪肝,1,6
低血糖症,1,干眼症,1,6
周围神经病,1,肾功能不全,1,6
牙周炎,1,呼吸道感染,1,6
骨质疏松症,1,牙周炎,1,6
癫痫,1,消化性溃疡,1,6
血瘀证,1,肾功能不全,1,6
咽炎,1,肠道菌群失调,1,6
白内障,1,皮炎,1,6
鼻炎,1,胃肠功能紊乱,1,6
牙周炎,1,骨质疏松症,1,6
脂肪肝,1,鼻炎,1,6
软组织感染,1,动脉粥样硬化,1,6
支气管炎,1,PCI术后,1,6
肾小球疾病,1,干眼症,1,6
叶酸缺乏,1,支气管哮喘,1,6
胃肠功能紊乱,1,鼻炎,1,6
呼吸道感染,1,脑动脉硬化,1,6
癫痫,1,关节炎,1,6
神经官能症,1,肝功能异常,1,6
关节炎,1,癫痫,1,6
癌症,1,周围神经病,1,6
维生素缺乏,1,颈椎退行性疾病,1,6
胆道结石,1,肝功能异常,1,6
心律失常,1,肝损害,1,6
尿路感染,1,肾囊肿,1,6
胆道结石,1,肠道菌群失调,1,6
癫痫,1,神经痛,1,6
动脉硬化,1,PCI术后,1,6
咽炎,1,颈椎退行性疾病,1,6
支气管哮喘,1,维生素缺乏,1,6
结膜炎,1,皮肤感染,1,6
脂肪肝,1,胆道结石,1,6
肠道菌群失调,1,咽炎,1,6
白内障,1,贫血,1,6
牙周炎,1,前列腺增生,1,6
皮炎,1,白内障,1,6
PCI术后,1,支气管炎,1,6
干眼症,1,肾小球疾病,1,6
支气管哮喘,1,叶酸缺乏,1,6
前列腺增生,1,白细胞减少,1,6
肺部感染,1,慢性阻塞性肺疾病,1,6
肝功能异常,1,神经官能症,1,6
肾功能不全,1,周围神经病,1,6
冠心病,1,甲状腺结节,1,6
颈椎退行性疾病,1,维生素缺乏,1,6
肺部感染,1,甲状腺功能减退症,1,5
糖尿病,1,多系统萎缩,1,5
胆道结石,1,冠心病,1,5
脑卒中,1,呼吸道感染,1,5
食管炎,1,肺部感染,1,5
关节炎,1,肺部感染,1,5
骨质疏松症,1,甲状腺结节,1,5
食管炎,1,胆道结石,1,5
支气管哮喘,1,皮炎,1,5
叶酸缺乏,1,食管炎,1,5
低血糖症,1,消化性溃疡,1,5
癌症,1,皮炎,1,5
贫血,1,肝损害,1,5
心律失常,1,干眼症,1,5
支气管哮喘,1,结膜炎,1,5
白细胞减少,1,癌症,1,5
肝功能异常,1,低血糖症,1,5
肝囊肿,1,胃炎,1,5
肾小球疾病,1,白细胞减少,1,5
干眼症,1,甲状腺功能减退症,1,5
关节炎,1,白细胞减少,1,5
肠道菌群失调,1,动脉粥样硬化,1,5
关节炎,1,帕金森病,1,5
肺癌,1,高脂血症,1,5
甲状腺功能减退症,1,肺部感染,1,5
软组织感染,1,甲状腺结节,1,5
慢性阻塞性肺疾病,1,脑血管病,1,5
白细胞减少,1,消化性溃疡,1,5
肾小球疾病,1,脂肪肝,1,5
食管炎,1,癫痫,1,5
PCI术后,1,消化性溃疡,1,5
神经痛,1,帕金森病,1,5
甲状腺功能减退症,1,癌症,1,5
肠道菌群失调,1,叶酸缺乏,1,5
肺部感染,1,牙周炎,1,5
肺部感染,1,食管炎,1,5
消化性溃疡,1,PCI术后,1,5
甲状腺结节,1,糖尿病,1,5
皮炎,1,支气管哮喘,1,5
脑卒中,1,支气管炎,1,5
消化性溃疡,1,低血糖症,1,5
干眼症,1,心律失常,1,5
咽炎,1,叶酸缺乏,1,5
癌症,1,甲状腺功能减退症,1,5
低血糖症,1,肝功能异常,1,5
胃炎,1,肝囊肿,1,5
胃肠功能紊乱,1,皮炎,1,5
湿疹,1,消化性溃疡,1,5
代谢紊乱,1,肺部感染,1,5
肾功能不全,1,慢性阻塞性肺疾病,1,5
脑卒中,1,神经痛,1,5
消化性溃疡,1,湿疹,1,5
脑动脉硬化,1,颈椎退行性疾病,1,5
甲状腺结节,1,软组织感染,1,5
癫痫,1,贫血,1,5
消化性溃疡,1,白细胞减少,1,5
脂肪肝,1,肾小球疾病,1,5
癫痫,1,食管炎,1,5
呼吸道感染,1,脑卒中,1,5
冠心病,1,胆道结石,1,5
帕金森病,1,神经痛,1,5
肺部感染,1,关节炎,1,5
甲状腺结节,1,骨质疏松症,1,5
叶酸缺乏,1,肠道菌群失调,1,5
胆道结石,1,食管炎,1,5
食管炎,1,叶酸缺乏,1,5
糖尿病,1,甲状腺结节,1,5
皮炎,1,癌症,1,5
肾功能不全,1,肝损害,1,5
肝损害,1,贫血,1,5
牙周炎,1,肺部感染,1,5
肝损害,1,肾功能不全,1,5
结膜炎,1,支气管哮喘,1,5
癌症,1,白细胞减少,1,5
支气管炎,1,脑卒中,1,5
叶酸缺乏,1,咽炎,1,5
多系统萎缩,1,糖尿病,1,5
甲状腺功能减退症,1,干眼症,1,5
皮炎,1,胃肠功能紊乱,1,5
白细胞减少,1,肾小球疾病,1,5
肺部感染,1,代谢紊乱,1,5
慢性阻塞性肺疾病,1,肾功能不全,1,5
神经痛,1,脑卒中,1,5
白细胞减少,1,关节炎,1,5
高脂血症,1,肺癌,1,5
颈椎退行性疾病,1,脑动脉硬化,1,5
动脉粥样硬化,1,肠道菌群失调,1,5
帕金森病,1,关节炎,1,5
脑血管病,1,慢性阻塞性肺疾病,1,5
贫血,1,癫痫,1,5
糖尿病,1,肺癌,1,4
心律失常,1,胃肠功能紊乱,1,4
神经痛,1,肺癌,1,4
脑血管病,1,皮肤感染,1,4
脂肪肝,1,胃肠功能紊乱,1,4
脂肪肝,1,前列腺增生,1,4
神经官能症,1,呼吸道感染,1,4
颈椎退行性疾病,1,皮炎,1,4
颈椎退行性疾病,1,动脉硬化,1,4
癌症,1,肠道菌群失调,1,4
肾小球疾病,1,肝功能异常,1,4
胃肠功能紊乱,1,白细胞减少,1,4
白内障,1,叶酸缺乏,1,4
甲状腺结节,1,咽炎,1,4
鼻炎,1,肠道菌群失调,1,4
低血糖症,1,脂肪肝,1,4
白内障,1,心律失常,1,4
癫痫,1,脑动脉硬化,1,4
胃炎,1,脑动脉硬化,1,4
皮肤感染,1,周围神经病,1,4
多系统萎缩,1,帕金森病,1,4
心律失常,1,白内障,1,4
脑卒中,1,帕金森病,1,4
脑动脉硬化,1,肝功能异常,1,4
叶酸缺乏,1,干眼症,1,4
胆道结石,1,呼吸道感染,1,4
维生素缺乏,1,湿疹,1,4
皮肤感染,1,呼吸道感染,1,4
呼吸道感染,1,胆道结石,1,4
肺部感染,1,贫血,1,4
肝功能异常,1,尿路感染,1,4
支气管哮喘,1,白内障,1,4
肾功能不全,1,颈椎退行性疾病,1,4
肝囊肿,1,脂肪肝,1,4
肝功能异常,1,鼻炎,1,4
癌症,1,结膜炎,1,4
胆道结石,1,肝囊肿,1,4
肾小球疾病,1,颈椎退行性疾病,1,4
叶酸缺乏,1,低血糖症,1,4
神经痛,1,代谢紊乱,1,4
尿路感染,1,肝功能异常,1,4
肺部感染,1,白内障,1,4
肺癌,1,糖尿病,1,4
血小板减少,1,贫血,1,4
PCI术后,1,肝功能异常,1,4
癌症,1,鼻炎,1,4
胃肠功能紊乱,1,心律失常,1,4
软组织感染,1,脑血管病,1,4
脂肪肝,1,动脉硬化,1,4
叶酸缺乏,1,鼻炎,1,4
前列腺增生,1,脂肪肝,1,4
呼吸道感染,1,神经官能症,1,4
肺癌,1,脑血管病,1,4
PCI术后,1,前列腺增生,1,4
高脂血症,1,软组织感染,1,4
颈椎退行性疾病,1,血瘀证,1,4
叶酸缺乏,1,白内障,1,4
脑动脉硬化,1,胃炎,1,4
肾功能不全,1,叶酸缺乏,1,4
骨质疏松症,1,多系统萎缩,1,4
周围神经病,1,皮肤感染,1,4
肠道菌群失调,1,鼻炎,1,4
血小板减少,1,精神和行为障碍,1,4
脂肪肝,1,低血糖症,1,4
脑动脉硬化,1,癫痫,1,4
关节炎,1,血小板减少,1,4
帕金森病,1,多系统萎缩,1,4
鼻炎,1,肝功能异常,1,4
肝功能异常,1,脑动脉硬化,1,4
眼底病,1,高脂血症,1,4
维生素缺乏,1,PCI术后,1,4
肠道菌群失调,1,肾小球疾病,1,4
骨质疏松症,1,皮肤感染,1,4
牙周炎,1,脂肪肝,1,4
贫血,1,肺部感染,1,4
白内障,1,支气管哮喘,1,4
颈椎退行性疾病,1,肾功能不全,1,4
甲状腺功能减退症,1,支气管哮喘,1,4
脂肪肝,1,肝囊肿,1,4
胃肠功能紊乱,1,干眼症,1,4
结膜炎,1,癌症,1,4
支气管哮喘,1,甲状腺功能减退症,1,4
干眼症,1,肠道菌群失调,1,4
贫血,1,血小板减少,1,4
肝功能异常,1,PCI术后,1,4
肺癌,1,神经痛,1,4
皮肤感染,1,脑血管病,1,4
鼻炎,1,癌症,1,4
肠道菌群失调,1,干眼症,1,4
胃肠功能紊乱,1,脂肪肝,1,4
动脉硬化,1,脂肪肝,1,4
脑血管病,1,软组织感染,1,4
鼻炎,1,叶酸缺乏,1,4
动脉硬化,1,颈椎退行性疾病,1,4
白细胞减少,1,胃肠功能紊乱,1,4
脑血管病,1,肺癌,1,4
