source,source_type,target,target_type,weight
发热,0,神经痛,1,1
关节痛,0,牙周炎,1,1
头晕,0,鼻炎,1,1
腰痛,0,食管炎,1,1
腹痛,0,软组织感染,1,1
发热,0,心律失常,1,1
腰痛,0,贫血,1,1
发热,0,脑血管病,1,1
胸痛,0,腰椎退行性病变,1,1
眩晕,0,肾功能不全,1,1
便秘,0,肺癌,1,1
头晕,0,消化性溃疡,1,1
关节痛,0,软组织感染,1,1
头痛,0,支气管哮喘,1,1
消化不良,0,胆囊切除术后,1,1
皮炎,1,腹痛,0,1
心脏瓣膜病,1,胸闷,0,1
叶酸缺乏,1,胸闷,0,1
咽炎,1,腹胀,0,1
肺癌,1,胸痛,0,1
动脉硬化,1,咳嗽,0,1
支气管炎,1,腹痛,0,1
肾功能不全,1,腹胀,0,1
干眼症,1,静脉曲张,0,1
前列腺增生,1,咳嗽,0,1
支气管哮喘,1,胸痛,0,1
消化性溃疡,1,胸痛,0,1
胆道结石,1,静脉曲张,0,1
动脉硬化,1,腰痛,0,1
甲状腺功能减退症,1,胸闷,0,1
周围神经病,1,胸闷,0,1
肠道菌群失调,1,腰痛,0,1
动脉粥样硬化,1,眩晕,0,1
癫痫,1,静脉曲张,0,1
支气管哮喘,1,胸闷,0,1
皮肤感染,1,腹痛,0,1
代谢紊乱,1,腹痛,0,1
消化性溃疡,1,腰痛,0,1
干眼症,1,胸闷,0,1
肺部感染,1,腰痛,0,1
消化性溃疡,1,眩晕,0,1
前列腺增生,1,胸闷,0,1
前列腺增生,1,水肿,0,1
肺部感染,1,静脉曲张,0,1
关节炎,1,胸痛,0,1
支气管哮喘,1,眩晕,0,1
叶酸缺乏,1,头痛,0,1
低血糖症,1,眩晕,0,1
肺气肿,1,胸闷,0,1
前列腺增生,1,眩晕,0,1
牙周炎,1,眩晕,0,1
慢性阻塞性肺疾病,1,眩晕,0,1
肾功能不全,1,腰痛,0,1
尿路感染,1,胸闷,0,1
叶酸缺乏,1,腹痛,0,1
动脉硬化,1,头痛,0,1
皮肤感染,1,静脉曲张,0,1
白细胞减少,1,腹痛,0,1
牙周炎,1,腹痛,0,1
肝损害,1,静脉曲张,0,1
肺癌,1,胸腔积液,0,1
肝功能异常,1,腹痛,0,1
多系统萎缩,1,头痛,0,1
维生素缺乏,1,胸痛,0,1
前列腺增生,1,腹痛,0,1
呼吸道感染,1,腹痛,0,1
咽炎,1,水肿,0,1
癌症,1,胸痛,0,1
血瘀证,1,静脉曲张,0,1
PCI术后,1,水肿,0,1
肝功能异常,1,胸痛,0,1
精神和行为障碍,1,腹痛,0,1
白细胞减少,1,腹胀,0,1
PCI术后,1,胸闷,0,1
慢性阻塞性肺疾病,1,胸痛,0,1
心律失常,1,腹痛,0,1
低血糖症,1,头痛,0,1
叶酸缺乏,1,水肿,0,1
心律失常,1,结膜炎,1,1
心律失常,1,肺部感染,1,1
尿路感染,1,维生素缺乏,1,1
叶酸缺乏,1,消化性溃疡,1,1
牙周炎,1,皮肤感染,1,1
动脉粥样硬化,1,肺部感染,1,1
周围神经病,1,尿路感染,1,1
尿路感染,1,肾囊肿,1,1
低血糖症,1,白细胞减少,1,1
慢性阻塞性肺疾病,1,糖尿病,1,1
肾功能不全,1,胆道结石,1,1
癌症,1,食管炎,1,1
皮肤感染,1,软组织感染,1,1
低血糖症,1,软组织感染,1,1
呼吸道感染,1,癫痫,1,1
动脉硬化,1,癫痫,1,1
PCI术后,1,心律失常,1,1
甲状腺结节,1,糖尿病,1,1
维生素缺乏,1,食管炎,1,1
癫痫,1,肝损害,1,1
皮炎,1,脂肪肝,1,1
肾小球疾病,1,脂肪肝,1,1
心律失常,1,牙周炎,1,1
叶酸缺乏,1,肾功能不全,1,1
颈椎退行性疾病,1,鼻炎,1,1
周围神经病,1,肾小球疾病,1,1
帕金森病,1,血瘀证,1,1
呼吸道感染,1,软组织感染,1,1
维生素缺乏,1,脂肪肝,1,1
皮炎,1,肺部感染,1,1
咽炎,1,帕金森病,1,1
贫血,1,鼻炎,1,1
关节炎,1,脑卒中,1,1
癌症,1,脂肪肝,1,1
干眼症,1,皮炎,1,1
PCI术后,1,前列腺增生,1,1
甲状腺功能减退症,1,皮肤感染,1,1
尿路感染,1,白内障,1,1
皮肤感染,1,糖尿病,1,1
PCI术后,1,肝功能异常,1,1
动脉粥样硬化,1,肠道菌群失调,1,1
湿疹,1,软组织感染,1,1
支气管哮喘,1,皮肤感染,1,1
周围神经病,1,支气管哮喘,1,1
肺癌,1,胃炎,1,1
咽炎,1,甲状腺结节,1,1
代谢紊乱,1,干眼症,1,1
软组织感染,1,鼻炎,1,1
眼底病,1,高脂血症,1,1
神经痛,1,鼻炎,1,1
干眼症,1,牙周炎,1,1
肝功能异常,1,肠道菌群失调,1,1
支气管哮喘,1,贫血,1,1
呼吸道感染,1,牙周炎,1,1
肝囊肿,1,脂肪肝,1,1
白内障,1,食管炎,1,1
动脉粥样硬化,1,肺气肿,1,1
癌症,1,颈椎退行性疾病,1,1
心律失常,1,胃肠功能紊乱,1,1
低血糖症,1,尿路感染,1,1
湿疹,1,血瘀证,1,1
关节炎,1,脂肪肝,1,1
癫痫,1,脑卒中,1,1
咽炎,1,胆道结石,1,1
白细胞减少,1,脂肪肝,1,1
低血糖症,1,叶酸缺乏,1,1
周围神经病,1,脂肪肝,1,1
脂肪肝,1,食管炎,1,1
代谢紊乱,1,帕金森病,1,1
结膜炎,1,食管炎,1,1
冠心病,1,肺气肿,1,1
干眼症,1,肠道菌群失调,1,1
动脉粥样硬化,1,血瘀证,1,1
干眼症,1,血瘀证,1,1
肺部感染,1,胃肠功能紊乱,1,1
支气管哮喘,1,结膜炎,1,1
叶酸缺乏,1,皮炎,1,1
关节炎,1,皮肤感染,1,1
心律失常,1,湿疹,1,1
冠心病,1,腰椎退行性病变,1,1
尿路感染,1,血瘀证,1,1
慢性阻塞性肺疾病,1,结膜炎,1,1
牙周炎,1,肝功能异常,1,1
周围神经病,1,肾功能不全,1,1
肺癌,1,骨质疏松症,1,1
支气管炎,1,胆道结石,1,1
呼吸道感染,1,脑卒中,1,1
神经痛,1,骨质疏松症,1,1
消化性溃疡,1,白细胞减少,1,1
叶酸缺乏,1,白内障,1,1
前列腺增生,1,帕金森病,1,1
前列腺增生,1,胆道结石,1,1
动脉硬化,1,肝损害,1,1
咽炎,1,食管炎,1,1
牙周炎,1,肺部感染,1,1
维生素缺乏,1,腰椎退行性病变,1,1
肾功能不全,1,脂肪肝,1,1
动脉粥样硬化,1,腰椎退行性病变,1,1
咽炎,1,肝功能异常,1,1
癌症,1,结膜炎,1,1
牙周炎,1,脂肪肝,1,1
前列腺增生,1,牙周炎,1,1
维生素缺乏,1,肝囊肿,1,1
肠道菌群失调,1,脂肪肝,1,1
慢性阻塞性肺疾病,1,胃肠功能紊乱,1,1
多系统萎缩,1,糖尿病,1,1
肾功能不全,1,颈椎退行性疾病,1,1
周围神经病,1,食管炎,1,1
动脉硬化,1,湿疹,1,1
白内障,1,肝功能异常,1,1
癫痫,1,肠道菌群失调,1,1
帕金森病,1,脑卒中,1,1
PCI术后,1,关节炎,1,1
动脉粥样硬化,1,支气管哮喘,1,1
肝功能异常,1,肾小球疾病,1,1
心律失常,1,慢性阻塞性肺疾病,1,1
皮肤感染,1,肺部感染,1,1
维生素缺乏,1,胆道结石,1,1
白细胞减少,1,食管炎,1,1
动脉硬化,1,胃肠功能紊乱,1,1
动脉硬化,1,神经痛,1,1
干眼症,1,慢性阻塞性肺疾病,1,1
支气管炎,1,甲状腺结节,1,1
干眼症,1,肝功能异常,1,1
前列腺增生,1,食管炎,1,1
胃肠功能紊乱,1,腰椎退行性病变,1,1
结膜炎,1,软组织感染,1,1
心律失常,1,癌症,1,1
关节炎,1,牙周炎,1,1
甲状腺功能减退症,1,颈椎退行性疾病,1,1
肝功能异常,1,胃肠功能紊乱,1,1
脑动脉硬化,1,骨质疏松症,1,1
维生素缺乏,1,肠道菌群失调,1,1
帕金森病,1,脑动脉硬化,1,1
甲状腺功能减退症,1,肝损害,1,1
动脉硬化,1,白内障,1,1
肺气肿,1,脑血管病,1,1
低血糖症,1,食管炎,1,1
甲状腺功能减退症,1,肝功能异常,1,1
干眼症,1,肺部感染,1,1
神经痛,1,贫血,1,1
癫痫,1,白内障,1,1
白内障术后,1,精神和行为障碍,1,1
癌症,1,肝功能异常,1,1
支气管炎,1,软组织感染,1,1
结膜炎,1,肝损害,1,1
肠道菌群失调,1,贫血,1,1
白细胞减少,1,维生素缺乏,1,1
周围神经病,1,肠道菌群失调,1,1
肠道菌群失调,1,肺部感染,1,1
肝囊肿,1,食管炎,1,1
皮肤感染,1,骨质疏松症,1,1
肠道菌群失调,1,鼻炎,1,1
尿路感染,1,干眼症,1,1
呼吸道感染,1,胆道结石,1,1
肝囊肿,1,血瘀证,1,1
PCI术后,1,叶酸缺乏,1,1
肝功能异常,1,胆道结石,1,1
动脉粥样硬化,1,皮肤感染,1,1
神经官能症,1,胃炎,1,1
尿路感染,1,食管炎,1,1
消化性溃疡,1,维生素缺乏,1,1
血小板减少,1,高血压,1,1
